Date,DIS,WBD,SONY
2020-11-04,122.19243621826172,20.530000686645508,16.81464195251465
2020-11-05,124.03895568847656,21.43000030517578,17.589115142822266
2020-11-06,124.52745056152344,20.93000030517578,17.39452362060547
2020-11-09,139.30934143066406,22.1200008392334,16.853559494018555
2020-11-10,138.84039306640625,22.920000076293945,16.71734619140625
2020-11-11,134.6490936279297,22.440000534057617,17.141555786132812
2020-11-12,132.40200805664062,21.799999237060547,16.950855255126953
2020-11-13,135.17666625976562,23.1200008392334,17.458738327026367
2020-11-16,141.3414764404297,24.06999969482422,17.60079002380371
2020-11-17,141.1754150390625,24.299999237060547,17.456790924072266
2020-11-18,140.58921813964844,24.5,17.17268943786621
2020-11-19,138.45936584472656,25.030000686645508,17.289443969726562
2020-11-20,137.82431030273438,25.489999771118164,17.50933265686035
2020-11-23,142.62136840820312,26.5,17.47235870361328
2020-11-24,148.00460815429688,27.200000762939453,17.66889762878418
2020-11-25,145.6597900390625,27.299999237060547,18.141754150390625
2020-11-27,143.74490356445312,27.479999542236328,18.30521011352539
2020-11-30,144.60462951660156,26.90999984741211,18.15342903137207
2020-12-01,146.00173950195312,27.68000030517578,18.423912048339844
2020-12-02,150.07582092285156,28.3700008392334,18.023056030273438
2020-12-03,149.71434020996094,28.239999771118164,18.258508682250977
2020-12-04,150.59359741210938,28.479999542236328,18.369428634643555
2020-12-07,150.1441650390625,28.799999237060547,18.167051315307617
2020-12-08,150.1832733154297,28.09000015258789,18.16899871826172
2020-12-09,150.8769073486328,28.5,18.31688690185547
2020-12-10,151.13096618652344,28.790000915527344,18.309104919433594
2020-12-11,171.6771240234375,28.93000030517578,18.423912048339844
2020-12-14,165.40481567382812,28.649999618530273,18.16899871826172
2020-12-15,169.93804931640625,28.719999313354492,18.32077980041504
2020-12-16,169.1369171142578,28.790000915527344,18.507585525512695
2020-12-17,169.5570526123047,28.739999771118164,18.879253387451172
2020-12-18,168.91220092773438,27.799999237060547,19.20811653137207
2020-12-21,166.76283264160156,27.3700008392334,19.342384338378906
2020-12-22,166.52833557128906,27.209999084472656,18.964874267578125
2020-12-23,169.5570526123047,28.260000228881836,18.964874267578125
2020-12-24,169.73289489746094,28.56999969482422,18.844226837158203
2020-12-28,174.74485778808594,29.450000762939453,19.060222625732422
2020-12-29,173.22076416015625,29.690000534057617,19.542814254760742
2020-12-30,177.00172424316406,29.809999465942383,19.610918045043945
2020-12-31,177.011474609375,30.09000015258789,19.673189163208008
2021-01-04,173.59202575683594,30.6299991607666,19.472761154174805
2021-01-05,174.33453369140625,31.520000457763672,20.064319610595703
2021-01-06,174.99887084960938,34.25,19.66929817199707
2021-01-07,174.4713134765625,34.400001525878906,19.84832000732422
2021-01-08,174.57876586914062,34.630001068115234,20.235559463500977
2021-01-11,174.96957397460938,35.130001068115234,20.206369400024414
2021-01-12,171.94091796875,35.29999923706055,20.24334144592285
2021-01-13,172.06787109375,36.689998626708984,20.216096878051758
2021-01-14,169.4397735595703,37.25,20.124643325805664
2021-01-15,167.49557495117188,36.7599983215332,19.858049392700195
2021-01-19,168.29672241210938,36.150001525878906,19.89307403564453
2021-01-20,169.6449737548828,36.439998626708984,20.02150535583496
2021-01-21,167.33924865722656,36.880001068115234,19.955347061157227
2021-01-22,168.80474853515625,37.4900016784668,19.675134658813477
2021-01-25,167.9352264404297,39.0,19.319034576416016
2021-01-26,165.65882873535156,40.720001220703125,19.402708053588867
2021-01-27,159.279052734375,43.869998931884766,18.875364303588867
2021-01-28,167.9254608154297,41.02000045776367,19.001848220825195
2021-01-29,164.3008270263672,41.41999816894531,18.62434196472168
2021-02-01,167.03640747070312,42.119998931884766,19.1730899810791
2021-02-02,172.88858032226562,40.08000183105469,19.311248779296875
2021-02-03,172.3707733154297,40.810001373291016,21.65996742248535
2021-02-04,176.08334350585938,41.11000061035156,21.576292037963867
2021-02-05,176.99195861816406,42.66999816894531,22.710758209228516
2021-02-08,185.62855529785156,43.25,22.498655319213867
2021-02-09,183.87974548339844,43.5,21.918771743774414
2021-02-10,185.26708984375,45.06999969482422,22.049150466918945
2021-02-11,186.51763916015625,45.54999923706055,22.177579879760742
2021-02-12,183.3521728515625,47.79999923706055,22.091962814331055
2021-02-16,182.0625457763672,47.349998474121094,22.37217140197754
2021-02-17,182.1504669189453,49.36000061035156,22.362442016601562
2021-02-18,178.78961181640625,49.709999084472656,22.090015411376953
2021-02-19,179.42465209960938,50.790000915527344,22.48308753967285
2021-02-22,187.34805297851562,55.290000915527344,22.043310165405273
2021-02-23,192.55543518066406,52.95000076293945,21.87790870666504
2021-02-24,192.96575927734375,51.86000061035156,21.32721519470215
2021-02-25,186.58599853515625,51.31999969482422,20.836843490600586
2021-02-26,184.69064331054688,53.029998779296875,20.58971405029297
2021-03-01,190.49395751953125,58.18000030517578,21.03143310546875
2021-03-02,189.4779052734375,59.2400016784668,20.581928253173828
2021-03-03,187.83656311035156,61.45000076293945,20.338687896728516
2021-03-04,183.70387268066406,62.599998474121094,19.81718635559082
2021-03-05,185.61878967285156,64.25,20.26474380493164
2021-03-08,197.2645263671875,67.25,19.50778579711914
2021-03-09,190.0347900390625,63.0099983215332,19.75491714477539
2021-03-10,190.5721435546875,65.81999969482422,19.651782989501953
2021-03-11,192.22325134277344,66.97000122070312,20.081830978393555
2021-03-12,192.6238250732422,71.0999984741211,20.34647560119629
2021-03-15,192.2330322265625,73.66999816894531,20.50798225402832
2021-03-16,189.77102661132812,75.80999755859375,20.735658645629883
2021-03-17,190.7480010986328,74.06999969482422,20.613065719604492
2021-03-18,187.85609436035156,75.94999694824219,20.49825668334961
2021-03-19,186.74234008789062,77.2699966430664,20.482688903808594
2021-03-22,188.42276000976562,74.6500015258789,20.79987144470215
2021-03-23,184.38775634765625,71.68000030517578,20.453502655029297
2021-03-24,180.4700469970703,61.939998626708984,19.916425704956055
2021-03-25,182.6096649169922,57.75,19.97480583190918
2021-03-26,181.64242553710938,41.900001525878906,20.51382064819336
2021-03-29,180.59706115722656,41.22999954223633,20.79729652404785
2021-03-30,181.2613983154297,43.439998626708984,20.389549255371094
2021-03-31,180.274658203125,43.459999084472656,20.682193756103516
2021-04-01,184.62225341796875,43.310001373291016,20.8480224609375
2021-04-05,184.16307067871094,41.63999938964844,21.7318115234375
2021-04-06,185.36476135253906,43.380001068115234,21.441118240356445
2021-04-07,183.2447052001953,43.38999938964844,21.62841033935547
2021-04-08,183.01022338867188,41.880001068115234,21.42551040649414
2021-04-09,183.56710815429688,42.0,21.80985450744629
2021-04-12,182.19932556152344,40.380001068115234,21.7318115234375
2021-04-13,181.22235107421875,40.380001068115234,21.827411651611328
2021-04-14,183.14700317382812,38.380001068115234,21.80790138244629
2021-04-15,181.65219116210938,37.81999969482422,22.00104331970215
2021-04-16,182.95159912109375,37.34000015258789,21.675233840942383
2021-04-19,183.11767578125,36.369998931884766,21.456724166870117
2021-04-20,178.5844268798828,35.470001220703125,21.18944549560547
2021-04-21,178.89707946777344,38.47999954223633,21.156278610229492
2021-04-22,178.55514526367188,38.209999084472656,21.253826141357422
2021-04-23,178.80914306640625,38.400001525878906,21.448923110961914
2021-04-26,180.03041076660156,38.849998474121094,21.249921798706055
2021-04-27,180.39186096191406,39.0099983215332,20.810956954956055
2021-04-28,179.17063903808594,37.4900016784668,20.38564682006836
2021-04-29,181.0659942626953,37.95000076293945,20.455881118774414
2021-04-30,181.74012756347656,37.65999984741211,19.540876388549805
2021-05-03,181.2418670654297,36.119998931884766,19.386751174926758
2021-05-04,180.01084899902344,36.52000045776367,18.88340187072754
2021-05-05,177.33389282226562,36.65999984741211,19.047283172607422
2021-05-06,177.60743713378906,36.25,19.07069206237793
2021-05-07,180.5872802734375,37.560001373291016,18.932174682617188
2021-05-10,180.0596923828125,37.2599983215332,19.002410888671875
2021-05-11,177.49021911621094,36.779998779296875,18.739032745361328
2021-05-12,173.7581024169922,35.7599983215332,18.153738021850586
2021-05-13,174.23683166503906,35.22999954223633,18.138134002685547
2021-05-14,169.70358276367188,35.650001525878906,18.36834716796875
2021-05-17,166.1668701171875,33.849998474121094,18.32347297668457
2021-05-18,165.77606201171875,33.310001373291016,18.5341796875
2021-05-19,165.37551879882812,33.11000061035156,18.59465980529785
2021-05-20,167.4174041748047,31.850000381469727,18.904861450195312
2021-05-21,168.43348693847656,31.469999313354492,18.80341148376465
2021-05-24,170.29954528808594,31.280000686645508,18.881450653076172
2021-05-25,172.1167755126953,30.65999984741211,19.18775177001953
2021-05-26,172.40985107421875,31.81999969482422,19.201406478881836
2021-05-27,174.92071533203125,32.52000045776367,19.42576789855957
2021-05-28,174.5396728515625,32.11000061035156,19.433574676513672
2021-06-01,174.72532653808594,32.0,19.349681854248047
2021-06-02,172.9276580810547,32.150001525878906,19.131174087524414
2021-06-03,172.18515014648438,31.6299991607666,19.265790939331055
2021-06-04,173.10350036621094,31.549999237060547,19.644277572631836
2021-06-07,172.9178924560547,31.239999771118164,19.53892707824707
2021-06-08,172.2730712890625,30.040000915527344,19.433574676513672
2021-06-09,171.98973083496094,30.559999465942383,19.064844131469727
2021-06-10,172.50755310058594,30.139999389648438,19.23652458190918
2021-06-11,173.29891967773438,30.790000915527344,19.431623458862305
2021-06-14,174.08050537109375,30.81999969482422,19.398456573486328
2021-06-15,171.8138885498047,30.06999969482422,19.324317932128906
2021-06-16,170.64151000976562,30.459999084472656,18.89315414428711
2021-06-17,170.6317138671875,29.40999984741211,18.748783111572266
2021-06-18,168.45303344726562,29.079999923706055,18.489307403564453
2021-06-21,169.9673614501953,29.690000534057617,18.90681266784668
2021-06-22,169.50819396972656,29.489999771118164,19.06093978881836
2021-06-23,171.29608154296875,29.510000228881836,18.756591796875
2021-06-24,173.83627319335938,30.31999969482422,18.879499435424805
